"threat_id","threat:name","threat:category","threat:severity","threat:cve"
37797,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1735"
37333,"Generic Exploit Host Webpage","code-execution",critical,
37693,"Microsoft Office Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1682"
37289,"Fiesta Exploit Kit Detection","code-execution",critical,
37980,"Adobe Reader Memory Corruption Vulnerability","code-execution",high,"CVE-2015-5111"
37809,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1733"
37683,"Microsoft Windows Journal Remote Code Execution Vulnerability","code-execution",critical,"CVE-2015-1696"
38139,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-5545"
37996,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-2425"
37939,"Microsoft Internet Explorer Information Disclosure Vulnerability","info-leak",high,"CVE-2015-2414"
37221,"Various Evasion Techniques","info-leak",critical,
37206,"Suspicious HTTP Evasion Found","info-leak",critical,
37149,"WellinTech Products ActiveX ProjectURL Arbitrary File Download Vulnerability","code-execution",medium,"CVE-2013-2827"
38080,"IBM Domino GIF Processing Heap Overflow Vulnerability",overflow,high,"CVE-2015-0135"
37726,"Adobe Reader Memory Corruption Vulnerability","code-execution",high,"CVE-2015-3057"
37182,"Rocket Servergraph Admin Center Remote Code Execution Vulnerability","code-execution",high,"CVE-2014-3914"
37743,"Adobe PDF Reader Remote Code Execution Vulnerability","code-execution",critical,"CVE-2015-3069"
38176,"Adobe Reader Memory Corruption Vulnerability","code-execution",high,"CVE-2015-5105"
37111,"Microsoft Office Double Delete Remote Code Execution Vulnerability","code-execution",high,"CVE-2014-6333"
38070,"Adobe Flash Player Cross-Site Scripting Vulnerability","code-execution",high,"CVE-2015-3125"
37307,"ProjectSend Product Arbitrary File Upload Vulnerability","code-execution",medium,
36992,"Centreon Server displayServiceStatus SQL Injection Vulnerability","sql-injection",medium,"CVE-2014-3828"
37550,"WordPress Advanced Custom Fields Plugin Remote File Inclusion Vulnerability","code-execution",medium,
37830,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3106"
38121,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-5133"
37338,"Generic Exploit Host Webpage","code-execution",critical,
37561,"RIG Exploit Kit Detection","code-execution",critical,
38165,"Adobe Reader Memory Corruption Vulnerability","code-execution",low,"CVE-2015-4444"
37342,"PHP Core Unserialize Data Parsing Memory Corruption Vulnerability","code-execution",high,"CVE-2014-8142"
37117,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-6374"
38123,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-5544"
37786,"HP SiteScope Log Analyzer Unauthorized Information Disclosure Vulnerability","info-leak",medium,"CVE-2015-2120"
38180,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-5564"
38032,"Microsoft Office Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-2424"
37823,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",high,"CVE-2015-3096"
37255,"RealNetworks RealPlayer URL StringOverflow Vulnerability",overflow,high,"CVE-2012-5691"
37127,"Microsoft Office Excel Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-6361"
38227,"Microsoft Office Excel Memory Corruption Vulnerability","code-execution",high,"CVE-2015-2523"
37521,"HTTP Cross Site Scripting Vulnerability","code-execution",critical,
38143,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-5549"
37038,"Visual Mining NetCharts Server Code Execution Vulnerability","code-execution",high,"CVE-2014-8516"
37968,"Adobe Flash Player Security Bypass Vulnerability","info-leak",high,"CVE-2015-3114"
38101,"Microsoft OpenType Font Parsing Vulnerability","code-execution",critical,"CVE-2015-2462"
37827,"Adobe Flash Player Custom PageDomain Vulnerability","code-execution",high,"CVE-2015-3102"
37930,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-2404"
37138,"IBM Forms Viewer XFDL Parsing Buffer Overflow Vulnerability",overflow,medium,"CVE-2013-5447"
36969,"EMC Connectrix Manager Converged Network Edition Remote Information Disclosure Vulnerability","info-leak",high,"CVE-2014-2276"
37914,"Google Chrome Blink Component Memory Corruption Vulnerability","code-execution",high,"CVE-2015-1256"
36997,"Sophos Web Appliance Interface Function Command Execution Vulnerability","code-execution",high,
38164,"Adobe Reader Security Bypass Vulnerability","code-execution",high,"CVE-2015-4441"
38103,"Microsoft TrueType Font Parsing Vulnerability","code-execution",critical,"CVE-2015-2463"
37063,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-6347"
38240,"Adobe Flash Player Security Bypass Vulnerability","code-execution",high,"CVE-2015-5116"
37871,"Jijle3.php Exploit Detection","code-execution",critical,
37246,"Oracle GlassFish Enterprise Server Cross Site Scripting Vulnerability","code-execution",high,"CVE-2012-0551"
37324,"FlashPack Exploit Kit Detection","code-execution",critical,
37179,"Adobe Flash Player Memory Corruption Code Execution Vulnerability","code-execution",critical,"CVE-2014-8439"
37130,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-6368"
37350,"WordPress Asset Manager Plugin File Upload Vulnerability","code-execution",medium,
37225,"PineApp Mail-SeCure Command Injection Vulnerability","code-execution",critical,
37979,"Adobe Reader Memory Corruption Vulnerability","code-execution",high,"CVE-2015-5104"
36967,"Microsoft Internet Explorer Use-After-Free Vulnerability","code-execution",critical,"cve-2014-0283"
37965,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3118"
37573,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0313"
38230,"Adobe Shockwave Player Memory Corruption vulnerability","code-execution",critical,"CVE-2015-6680"
37549,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0327"
38031,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3105"
38117,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-5558"
37485,"Graphite Web Pickle Handling Remote Code Execution Vulnerability","code-execution",medium,"CVE-2013-5093"
37620,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0349"
37869,"NUCLEAR Exploit Kit Detection","code-execution",critical,
37083,"Microsoft Windows OLE Remote Code Execution Vulnerability","code-execution",critical,"CVE-2014-6332"
37876,"Cool PDF Reader PDF Stream Handling Buffer Overflow Vulnerability",overflow,high,"CVE-2012-4914"
37437,"Microsoft Office Excel Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0063"
37937,"Microsoft Internet Explorer Control Flow Guard Mitigation Bypass Vulnerability","code-execution",critical,"CVE-2015-2386"
37598,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1659"
36927,"Apache Camel XSLT ResourceUri Java Code Execution Vulnerability","code-execution",high,"CVE-2014-0003"
38152,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-2444"
37448,"Generic Exploit Host Webpage","code-execution",critical,
37887,"PineApp Mail-SeCure ldapsyncnow.php shell_command Command Execution","code-execution",high,
37690,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1717"
37582,"SolarWinds Orion Platform GetAccounts Endpoint SQL Injection Vulnerability","code-execution",medium,"CVE-2014-9566"
38026,"RIG Exploit Kit Detection","code-execution",critical,
37009,"WordPress OptimizePress Arbitrary File Upload Vulnerability","code-execution",medium,
37863,"HP LoadRunner EmulationAdmin Web Service Directory Traversal Vulnerability","code-execution",high,"CVE-2013-4837"
37334,"ANGLER Exploit Kit Detection","code-execution",critical,
37781,"SolarWinds Application Monitor ActiveX Control Buffer Overflow Vulnerability",overflow,medium,"CVE-2015-1500"
37833,"Zenoss Core Version Check Remote Code Execution Vulnerability","code-execution",high,"CVE-2014-6261"
37969,"Adobe Flash Player Security Bypass Vulnerability","info-leak",high,"CVE-2014-0578"
37902,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1745"
37659,"Sweet-Orange Exploit Kit Detection","code-execution",critical,
37636,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3038"
37556,"Generic Exploit Host Webpage","code-execution",critical,
37176,"Microsoft Internet Explorer Type Confusion Vulnerability","code-execution",critical,"CVE-2014-8966"
37740,"Adobe PDF Reader Remote Code Execution Vulnerability","code-execution",critical,"CVE-2015-3072"
37460,"HP Universal CMDB Console Authentication Bypass Vulnerability","code-execution",medium,"CVE-2014-7883"
38062,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3122"
37282,"ANGLER Exploit Kit Detection","code-execution",critical,
37091,"LifeSize UVC Ping Functionality Remote Code Execution Vulnerability","code-execution",medium,
37455,"Advantech WebAccess SCADA webeye ActiveX ip_addr Parameter Buffer Overflow Vulnerability",overflow,high,"CVE-2014-8388"
37612,"Microsoft SharePoint XSS Vulnerability","code-execution",critical,"CVE-2015-1640"
37116,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-6373"
37218,"Malware XOR Obfuscation Detection","info-leak",critical,
37861,"ActualScripts ActualAnalyzer Cookie Command Execution","code-execution",high,
37361,"Generic Exploit Host Webpage","code-execution",critical,
37771,"PHP Core Unserialize Numerical Keys Handling Code Execution Vulnerability","code-execution",high,"CVE-2015-0231"
37291,"Generic Exploit Host Webpage","code-execution",critical,
37454,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0072"
37881,"MAGNITUDE Exploit Kit Detection","code-execution",critical,
37325,"FlashPack Exploit Kit Detection","code-execution",critical,
37944,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1767"
38081,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-5122"
37123,"Microsoft Internet Explorer XSS Filter Bypass Vulnerability","code-execution",critical,"CVE-2014-6365"
37609,"Microsoft Office Component Use After Free Vulnerability","code-execution",critical,"CVE-2015-1651"
37441,"Generic Exploit Host Webpage","code-execution",critical,
37075,"Netgear Routers setup.cgi Command Injection Vulnerability","code-execution",medium,
37429,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0044"
37156,"Adobe Reader Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-8457"
37824,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",high,"CVE-2015-3098"
37587,"PHP LibZIP Zip File Parsing Integer Overflow Vulnerability",overflow,high,"CVE-2015-2331"
38083,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-2443"
37354,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0312"
37564,"Windows Command Reverse Shell Access","code-execution",informational,
37856,"Belkin N750 Router Jump HTTP Parameter Handling Code Execution Vulnerability","code-execution",high,"CVE-2014-1635"
37901,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1752"
37433,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0042"
37300,"ManageEngine Products HTTP Request Module Parameter Directory Traversal Vulnerability","code-execution",medium,"CVE-2014-5301"
37891,"Generic Exploit Host Webpage","code-execution",critical,"CVE-2015-3113"
38089,"Microsoft Office Memory Corruption Vulnerability","code-execution",high,"CVE-2015-2477"
38195,"HTTP SQL Injection Attempt","code-execution",medium,
38148,"Browser Exploitation Framework Hooking Request","code-execution",medium,
37993,"Microsoft Office Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-2424"
37791,"Oracle MySQL Server XPath Denial of Service",dos,high,"CVE-2014-0384"
37602,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1665"
37327,"GOON/INFINITY Exploit Kit Detection","code-execution",critical,
37341,"PHP Core Unserialize Data Parsing Memory Corruption Vulnerability","code-execution",high,"CVE-2014-8142"
38237,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-2499"
37975,"Adobe Reader Memory Corruption Vulnerability","code-execution",high,"CVE-2015-5103"
37353,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0311"
37377,"PHP Exif Parser Remote Code Execution Vulnerability","code-execution",medium,"CVE-2015-0232"
37995,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-5123"
38134,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3107"
37366,"Microsoft Internet Explorer Security Bypass Vulnerability","code-execution",critical,"CVE-2015-0072"
38059,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3132"
37326,"Generic Exploit Host Webpage","code-execution",critical,
37832,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3103"
37873,"Cool PDF Reader PDF Stream Handling Buffer Overflow Vulnerability",overflow,high,"CVE-2012-4914"
37068,"Windows OLE Remote Code Execution Vulnerability","code-execution",high,"CVE-2014-6352"
36981,"SkyBlueCanvas CMS Unauthenticated Command Injection Vulnerability","code-execution",high,"CVE-2014-1683"
37008,"PHP-Charts PHP Code Execution Vulnerability","code-execution",medium,
37299,"Git Client Check-in Path Handling Command Execution Vulnerability","code-execution",high,"CVE-2014-9390"
37822,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1755"
36976,"HP SiteScope Multiple Directory Traversal Vulnerabilities","info-leak",high,"CVE-2012-3264"
38113,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-5132"
36968,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-0274"
37678,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1706"
37062,"Microsoft Windows OLE Remote Code Execution Vulnerability","code-execution",critical,"CVE-2014-6332"
37941,"Microsoft Internet Explorer ASLR Bypass Vulnerability","info-leak",high,"CVE-2015-2421"
37270,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0309"
37540,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0334"
37800,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1747"
37691,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1718"
37570,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0313"
37650,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-0556"
37859,"Sefrengo CMS SQL Injection Vulnerability","code-execution",high,"CVE-2015-0919"
38187,"Android Stagefright Library Overflow Vulnerabilty",overflow,critical,"CVE-2015-3829"
37603,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1666"
37073,"Linksys Routers apply.cgi Command Injection Vulnerability","code-execution",medium,
37806,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1730"
37629,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0358"
38190,"Android Stagefright Library Overflow Vulnerabilty",overflow,critical,"CVE-2015-3826"
37961,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3127"
37811,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1738"
37148,"WellinTech Products ActiveX ProjectURL Arbitrary File Download Vulnerability","code-execution",medium,"CVE-2013-2827"
37767,"Dell ScriptLogic Asset Manager SQL Injection Vulnerability","sql-injection",medium,"CVE-2015-1605"
36733,"PHISHING CAMPAIGN Exploit Kit Detection","info-leak",critical,
37196,"SonicWALL products Management Interface Authentication Bypass Vulnerability","info-leak",medium,"CVE-2013-1359"
37622,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0351"
36972,"Drupal Core API SQL Injection Vulnerability","sql-injection",high,"CVE-2014-3704"
37880,"PineApp Mail-SeCure conflivelog.pl Command Execution Vulnerability","code-execution",high,
37674,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1658"
37696,"ANGLER Exploit Kit Detection","code-execution",critical,
38141,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-5560"
37315,"MAGNITUDE Exploit Kit Detection","code-execution",critical,
37069,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-6351"
37413,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",high,"CVE-2015-0323"
38104,"Microsoft TrueType Font Parsing Vulnerability","code-execution",critical,"CVE-2015-2464"
37025,"Microsoft Internet Explorer Cross-domain Information Disclosure Vulnerability","code-execution",high,"CVE-2014-6340"
36988,"Microsoft .NET Framework Remote Code Execution Vulnerability","code-execution",critical,"CVE-2014-4121"
38107,"Microsoft OpenType Font Parsing Vulnerability","code-execution",critical,"CVE-2015-2458"
37201,"Suspicious HTTP Evasion Found","info-leak",critical,
37825,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3099"
37313,"Upatre/Dyre Phishing Traffic Detection","code-execution",critical,
38053,"Joomla Component SQL Injection Attempt","code-execution",critical,
37911,"Adobe Flash Player ByteArray Use After Free Vulnerability","code-execution",critical,"CVE-2015-5119"
38162,"Adobe Reader Security Bypass Vulnerability","code-execution",high,"CVE-2015-4435"
37742,"Adobe Reader Memory Corruption Vulnerability","code-execution",high,"CVE-2015-3059"
38076,"Microsoft Word Local Zone Remote Code Execution Vulnerability","code-execution",high,"CVE-2015-0097"
38042,"Microsoft Windows URI Handler Command Execution Vulnerability","code-execution",critical,"CVE-2007-3896"
37029,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-6347"
37946,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-2389"
37367,"INNUENDO Tool Command And Control traffic Detection","code-execution",critical,
37633,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3041"
37909,"Adobe Flash Player ByteArray Use After Free Vulnerability","code-execution",critical,"CVE-2015-5119"
37345,"Generic Exploit Host Webpage","code-execution",critical,
37129,"FreePBX ARI Framework Unserialize Remote Code Execution Vulnerability","code-execution",high,"CVE-2014-7235"
37151,"IBM Lotus Quickr qp2.cab ActiveX Control Attachment_Times Parameter Overflow Vulnerability",overflow,high,"CVE-2012-2176"
37292,"Generic Exploit Host Webpage","code-execution",critical,
38222,"Microsoft Windows Journal Remote Code Execution Vulnerability","code-execution",critical,"CVE-2015-2513"
38217,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-2498"
37569,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",high,"CVE-2015-0318"
36957,"Oracle Java AtomicReferenceFieldUpdaterImpl Function Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-4262"
37359,"Dridex Malware Traffic Detection","code-execution",critical,
37848,"PTC IsoView ActiveX control ViewPort Paramater Buffer Overflow Vulnerability",overflow,medium,"CVE-2014-9267"
37624,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0353"
37314,"Upatre/Dyre Phishing Traffic Detection","code-execution",critical,
37572,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0311"
37385,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0018"
37189,"IBM SPSS SamplePower Vsflex8l ActiveX Control Buffer Overflow Vulnerability","code-execution",high,"CVE-2012-5945"
37676,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1691"
37523,"HTTP Cross Site Scripting Vulnerability","code-execution",critical,
37687,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1712"
37016,"Malicious PE Detection","code-execution",medium,
37408,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",high,"CVE-2015-0319"
37928,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-2401"
37542,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",high,"CVE-2015-0335"
37915,"ManageEngine Applications Manager CommonAPIUtil haid Parameter SQL Injection Vulnerability","sql-injection",high,
37872,"Phishing Webpage Detection","info-leak",low,
37558,"Schneider Electric Rvctl Object SetText Buffer Overflow Vulnerability",overflow,medium,"CVE-2015-0982"
37637,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3044"
37236,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2012-1889"
37463,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0017"
37575,"Mozilla Firefox Proxy Object Prototype Javascript Injection Vulnerability","code-execution",high,"CVE-2014-8636"
37155,"Advantech WebAccess SCADA webeye ActiveX ip_addr Parameter Buffer Overflow Vulnerability",overflow,high,"CVE-2014-8388"
37480,"WordPress Login Attempt","code-execution",informational,
38135,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",high,"CVE-2015-5126"
37242,"Suspicious PDF Evasion Techniques","info-leak",medium,
37768,"Generic Exploit Host Webpage","code-execution",critical,
37305,"WordPress WP Symposium Plugin PHP Code Injection Vulnerability","code-execution",medium,
38069,"Adobe Flash Player Cross-Site Scripting Vulnerability","code-execution",high,"CVE-2015-3125"
37635,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3044"
37042,"Microsoft Internet Explorer Cross-domain Information Disclosure Vulnerability","code-execution",high,"CVE-2014-6345"
37724,"Adobe Reader Memory Corruption Vulnerability","code-execution",high,"CVE-2015-3055"
37125,"Microsoft Internet Explorer Type Confusion Vulnerability","code-execution",critical,"CVE-2014-8966"
37923,"Adobe Flash Player ByteArray Use After Free Vulnerability","code-execution",critical,"CVE-2015-5119"
38071,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",low,"CVE-2015-3126"
38058,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3120"
37834,"HP Universal CMDB Default Credentials Security Bypass Vulnerability","code-execution",high,"CVE-2014-2617"
37263,"Zimbra Collaboration Server Local File Include Privilege Escalation Vulnerability","code-execution",medium,"CVE-2013-7091"
37658,"Sweet-Orange Exploit Kit Detection","code-execution",critical,
37989,"Adobe Reader Memory Corruption Vulnerability","code-execution",high,"CVE-2015-5101"
37403,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0037"
37425,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0049"
37607,"Microsoft Windows EMF Procesing Remote Code Execution Vulnerability","code-execution",critical,"CVE-2015-1645"
37502,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0099"
38033,"Microsoft Internet Explorer Use After Free Vulnerability","code-execution",critical,"CVE-2013-5052"
37362,"Generic Exploit Host Webpage","code-execution",critical,
37114,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-6327"
37952,"Microsoft Office Memory Corruption Vulnerability","code-execution",high,"CVE-2015-2377"
37509,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1625"
37959,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3128"
38197,"IBM Lotus Domino BMP Parsing Integer Overflow Vulnerability",overflow,high,"CVE-2015-1902"
37803,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1736"
37611,"Microsoft XML Core Services Same Origin Policy Security Feature Bypass Vulnerability","info-leak",high,"CVE-2015-1646"
37167,"Adobe Reader Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-9158"
37849,"ManageEngine Products HTTP Parameter SQL Injection Vulnerability","sql-injection",high,"CVE-2014-7868"
37039,"Visual Mining NetCharts Arbitrary File Upload Vulnerability","code-execution",high,
38098,"Microsoft Office Memory Corruption Vulnerability","code-execution",high,"CVE-2015-2469"
37551,"WordPress Holding Pattern Theme File Upload Vulnerability","code-execution",medium,"CVE-2015-1172"
37590,"Wordpress Survey and Poll Plugin SQL Injection Vulnerability","sql-injection",high,"CVE-2015-2090"
37577,"X360 VideoPlayer ActiveX Control SetText Method Buffer Overflow Vulnerability",overflow,medium,
37600,"Microsoft Office Component Use After Free Vulnerability","code-execution",high,"CVE-2015-1650"
37548,"Symantec Web Gateway restore.php Command Injection Vulnerability","code-execution",high,"CVE-2014-7285"
37916,"Panasonic Security API Ipropsapi ActiveX Control Buffer Overflow Vulnerability",overflow,medium,"CVE-2015-4647"
38174,"Adobe Reader Security Bypass Vulnerability","code-execution",critical,"CVE-2015-4451"
37688,"Adobe Flash Player Same Origin Policy Bypass Vulnerability","info-leak",high,"CVE-2014-0548"
37618,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0347"
37268,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",high,"CVE-2015-0305"
37467,"Wordpress Platform Theme Remote Code Execution Vulnerability","code-execution",medium,
37757,"Wordpress Search Engine Optimization Plugin SQL Injection Vulnerability","code-execution",high,"CVE-2015-2292"
37414,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0067"
37200,"Suspicious HTTP Evasion Found","info-leak",critical,
37730,"Adobe Reader Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-9161"
37877,"Apple QuickTime Movie File enof Atom Handling Buffer Overflow Vulnerability",overflow,high,"CVE-2013-0986"
37798,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1744"
38064,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3124"
37538,"ARRIS VAP2500 Management Portal Command Injection Vulnerability","code-execution",medium,"CVE-2014-8423"
37728,"Adobe PDF Reader Remote Code Execution Vulnerability","code-execution",critical,"CVE-2015-3064"
36822,"Sophos Web Protection Appliance sblistpack Command Injection Vulnerability","code-execution",high,"CVE-2013-4983"
36973,"Squid Proxy Server HTTP Vary Header Denial of Service",dos,high,
37737,"Adobe PDF Reader Remote Code Execution Vulnerability","code-execution",critical,"CVE-2015-3074"
37203,"Microsoft Internet Explorer Same ID Property Memory Corruption Vulnerability","code-execution",critical,"CVE-2012-1875"
37037,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",high,"CVE-2014-2782"
37947,"Microsoft Office Memory Corruption Vulnerability","code-execution",medium,"CVE-2015-2415"
37670,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",high,"CVE-2015-1685"
37707,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3086"
38030,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3113"
37188,"HP System Management iprange Parameter Buffer Overflow Vulnerability","code-execution",high,"CVE-2013-2362"
37773,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",high,"CVE-2015-0072"
37332,"ANGLER Exploit Kit Detection","code-execution",critical,
37416,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",high,"CVE-2015-0325"
37074,"Linksys WRT54GL Router Command Injection Vulnerability","code-execution",medium,
37223,"PineApp Mail-SeCure Command Injection Vulnerability","code-execution",critical,
37104,"Wordpress WPTouch Authenticated File Upload Vulnerability","code-execution",high,
38238,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-5560"
37079,"Windows OLE Remote Code Execution Vulnerability","code-execution",high,"CVE-2014-6352"
